termo,codigo_cnae,descricao_cnae,secao,divisao,grupo,classe,tipo,relevancia,data_criacao
venda,4744004,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
negócio,4744004,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de materiais de construção não especificados anteriormente,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,descricao-oficial,100,2026-07-28 11:54:10
comércio,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
varejista,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
materiais,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
construção,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
especificados,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
venda,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
negócio,4744005,Comércio varejista de materiais de construção não especificados anteriormente,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de pedras para revestimento,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,descricao-oficial,100,2026-07-28 11:54:10
comércio,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
varejista,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
pedras,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
revestimento,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
venda,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
negócio,4744006,Comércio varejista de pedras para revestimento,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de materiais de construção em geral,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,descricao-oficial,100,2026-07-28 11:54:10
comércio,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
varejista,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
materiais,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
construção,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
geral,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,palavra-chave,85,2026-07-28 11:54:10
venda,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
negócio,4744099,Comércio varejista de materiais de construção em geral,G,47,474,4744,sinônimo,70,2026-07-28 11:54:10
Comércio varejista especializado de equipamentos e suprimentos de informática,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,descricao-oficial,100,2026-07-28 11:54:10
comércio,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
varejista,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
especializado,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
equipamentos,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
suprimentos,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
venda,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,sinônimo,70,2026-07-28 11:54:10
negócio,4751200,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,sinônimo,70,2026-07-28 11:54:10
Comércio varejista especializado de equipamentos e suprimentos de informática,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,descricao-oficial,100,2026-07-28 11:54:10
comércio,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
varejista,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
especializado,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
equipamentos,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
suprimentos,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
venda,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,sinônimo,70,2026-07-28 11:54:10
negócio,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,G,47,475,4751,sinônimo,70,2026-07-28 11:54:10
Recarga de cartuchos para equipamentos de informática,4751202,Recarga de cartuchos para equipamentos de informática,G,47,475,4751,descricao-oficial,100,2026-07-28 11:54:10
recarga,4751202,Recarga de cartuchos para equipamentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
cartuchos,4751202,Recarga de cartuchos para equipamentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
equipamentos,4751202,Recarga de cartuchos para equipamentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
informática,4751202,Recarga de cartuchos para equipamentos de informática,G,47,475,4751,palavra-chave,85,2026-07-28 11:54:10
Comércio varejista especializado de equipamentos de telefonia e comunicação,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,descricao-oficial,100,2026-07-28 11:54:10
comércio,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,palavra-chave,85,2026-07-28 11:54:10
varejista,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,palavra-chave,85,2026-07-28 11:54:10
especializado,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,palavra-chave,85,2026-07-28 11:54:10
equipamentos,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,palavra-chave,85,2026-07-28 11:54:10
telefonia,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,palavra-chave,85,2026-07-28 11:54:10
venda,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,sinônimo,70,2026-07-28 11:54:10
negócio,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,47,475,4752,sinônimo,70,2026-07-28 11:54:10
Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,descricao-oficial,100,2026-07-28 11:54:10
comércio,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,palavra-chave,85,2026-07-28 11:54:10
varejista,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,palavra-chave,85,2026-07-28 11:54:10
especializado,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,palavra-chave,85,2026-07-28 11:54:10
eletrodomésticos,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,palavra-chave,85,2026-07-28 11:54:10
equipamentos,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,palavra-chave,85,2026-07-28 11:54:10
venda,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,sinônimo,70,2026-07-28 11:54:10
negócio,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,47,475,4753,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de móveis,4754701,Comércio varejista de móveis,G,47,475,4754,descricao-oficial,100,2026-07-28 11:54:10
comércio,4754701,Comércio varejista de móveis,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
varejista,4754701,Comércio varejista de móveis,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
móveis,4754701,Comércio varejista de móveis,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
venda,4754701,Comércio varejista de móveis,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
negócio,4754701,Comércio varejista de móveis,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de artigos de colchoaria,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,descricao-oficial,100,2026-07-28 11:54:10
comércio,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
varejista,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
artigos,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
colchoaria,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
venda,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
negócio,4754702,Comércio varejista de artigos de colchoaria,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de artigos de iluminação,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,descricao-oficial,100,2026-07-28 11:54:10
comércio,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
varejista,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
artigos,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
iluminação,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,palavra-chave,85,2026-07-28 11:54:10
venda,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
negócio,4754703,Comércio varejista de artigos de iluminação,G,47,475,4754,sinônimo,70,2026-07-28 11:54:10
Comércio varejista de tecidos,4755501,Comércio varejista de tecidos,G,47,475,4755,descricao-oficial,100,2026-07-28 11:54:10
comércio,4755501,Comércio varejista de tecidos,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
varejista,4755501,Comércio varejista de tecidos,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
tecidos,4755501,Comércio varejista de tecidos,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
venda,4755501,Comércio varejista de tecidos,G,47,475,4755,sinônimo,70,2026-07-28 11:54:10
negócio,4755501,Comércio varejista de tecidos,G,47,475,4755,sinônimo,70,2026-07-28 11:54:10
Comercio varejista de artigos de armarinho,4755502,Comercio varejista de artigos de armarinho,G,47,475,4755,descricao-oficial,100,2026-07-28 11:54:10
comercio,4755502,Comercio varejista de artigos de armarinho,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
varejista,4755502,Comercio varejista de artigos de armarinho,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
artigos,4755502,Comercio varejista de artigos de armarinho,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
armarinho,4755502,Comercio varejista de artigos de armarinho,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
Comercio varejista de artigos de costura,4755503,Comercio varejista de artigos de costura,G,47,475,4755,descricao-oficial,100,2026-07-28 11:54:10
comercio,4755503,Comercio varejista de artigos de costura,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
varejista,4755503,Comercio varejista de artigos de costura,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
artigos,4755503,Comercio varejista de artigos de costura,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
costura,4755503,Comercio varejista de artigos de costura,G,47,475,4755,palavra-chave,85,2026-07-28 11:54:10
Comércio varejista especializado de instrumentos musicais e acessórios,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,descricao-oficial,100,2026-07-28 11:54:10
comércio,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,palavra-chave,85,2026-07-28 11:54:10
varejista,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,palavra-chave,85,2026-07-28 11:54:10
especializado,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,palavra-chave,85,2026-07-28 11:54:10
instrumentos,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,palavra-chave,85,2026-07-28 11:54:10
musicais,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,palavra-chave,85,2026-07-28 11:54:10
venda,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,sinônimo,70,2026-07-28 11:54:10
negócio,4756300,Comércio varejista especializado de instrumentos musicais e acessórios,G,47,475,4756,sinônimo,70,2026-07-28 11:54:10
"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,descricao-oficial,100,2026-07-28 11:54:10
comércio,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,palavra-chave,85,2026-07-28 11:54:10
varejista,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,palavra-chave,85,2026-07-28 11:54:10
especializado,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,palavra-chave,85,2026-07-28 11:54:10
peças,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,palavra-chave,85,2026-07-28 11:54:10
acessórios,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",G,47,475,4757,palavra-chave,85,2026-07-28 11:54:10
